time,RegionName,value
2011-05-01,75028,229400.0
2011-05-01,15217,206600.0
2011-05-01,75035,239100.0
2011-05-01,2453,378800.0
2011-05-01,78602,128200.0
2011-05-01,76116,113000.0
2011-05-01,76021,165900.0
2011-05-01,75019,259000.0
2011-05-01,76040,133000.0
2011-05-01,43221,215800.0
2011-05-01,77840,146500.0
2011-05-01,78748,182800.0
2011-05-01,78626,149900.0
2011-05-01,37129,140200.0
2011-05-01,43214,191200.0
2011-05-01,80910,122300.0
2011-05-01,70663,102100.0
2011-05-01,78728,173200.0
2011-05-01,75287,229200.0
2011-05-01,58078,172200.0
2011-05-01,76108,100700.0
2011-06-01,99301,157900.0
2011-06-01,76051,222800.0
2011-06-01,78210,68700.0
2011-06-01,76039,151100.0
2011-06-01,75028,229400.0
2011-06-01,15217,205500.0
2011-06-01,75035,239600.0
2011-06-01,2453,377700.0
2011-06-01,78602,127500.0
2011-06-01,76116,111800.0
2011-06-01,76021,165100.0
2011-06-01,75019,258800.0
2011-06-01,76040,132500.0
2011-06-01,43221,214600.0
2011-06-01,77840,146600.0
2011-06-01,78748,182600.0
2011-06-01,78626,150200.0
2011-06-01,37129,139100.0
2011-06-01,43214,190100.0
2011-06-01,80910,121000.0
2011-06-01,70663,101300.0
2011-06-01,78728,172700.0
2011-06-01,75287,225900.0
2011-06-01,58078,173500.0
2011-06-01,76108,101500.0
2011-07-01,99301,157600.0
2011-07-01,76051,222100.0
2011-07-01,78210,69100.0
2011-07-01,76039,150000.0
2011-07-01,75028,229500.0
2011-07-01,15217,204700.0
2011-07-01,75035,239700.0
2011-07-01,2453,374300.0
2011-07-01,78602,127100.0
2011-07-01,76116,111000.0
2011-07-01,76021,164900.0
2011-07-01,75019,258300.0
2011-07-01,76040,133000.0
2011-07-01,43221,213900.0
2011-07-01,77840,146100.0
2011-07-01,78748,182300.0
2011-07-01,78626,150400.0
2011-07-01,37129,138500.0
2011-07-01,43214,190300.0
2011-07-01,80910,119500.0
2011-07-01,70663,101600.0
2011-07-01,78728,172700.0
2011-07-01,75287,222700.0
2011-07-01,58078,174200.0
2011-07-01,76108,102500.0
2011-08-01,99301,157600.0
2011-08-01,76051,220700.0
2011-08-01,78210,69800.0
2011-08-01,76039,147500.0
2011-08-01,75028,229200.0
2011-08-01,15217,204600.0
2011-08-01,75035,239200.0
2011-08-01,2453,371000.0
2011-08-01,78602,127100.0
2011-08-01,76116,110300.0
2011-08-01,76021,164700.0
2011-08-01,75019,258600.0
2011-08-01,76040,134000.0
2011-08-01,43221,213600.0
2011-08-01,77840,145200.0
2011-08-01,78748,181900.0
2011-08-01,78626,150100.0
2011-08-01,37129,138500.0
2011-08-01,43214,191100.0
2011-08-01,80910,118400.0
2011-08-01,70663,101700.0
2011-08-01,78728,172500.0
2011-08-01,75287,220700.0
2011-08-01,58078,173900.0
2011-08-01,76108,102500.0
2011-09-01,99301,157600.0
2011-09-01,76051,220200.0
2011-09-01,78210,70100.0
2011-09-01,76039,145200.0
2011-09-01,75028,227400.0
2011-09-01,15217,205500.0
2011-09-01,75035,239000.0
2011-09-01,2453,368900.0
2011-09-01,78602,126900.0
2011-09-01,76116,110000.0
2011-09-01,76021,164600.0
2011-09-01,75019,259800.0
2011-09-01,76040,135300.0
2011-09-01,43221,213700.0
2011-09-01,77840,145100.0
2011-09-01,78748,181600.0
2011-09-01,78626,149200.0
2011-09-01,37129,138400.0
2011-09-01,43214,191100.0
2011-09-01,80910,118100.0
2011-09-01,70663,101100.0
2011-09-01,78728,171900.0
2011-09-01,75287,220800.0
2011-09-01,58078,172500.0
2011-09-01,76108,102500.0
2011-10-01,99301,157400.0
2011-10-01,76051,219500.0
2011-10-01,78210,69700.0
2011-10-01,76039,144100.0
2011-10-01,75028,225800.0
2011-10-01,15217,206900.0
2011-10-01,75035,238800.0
2011-10-01,2453,367500.0
2011-10-01,78602,126700.0
2011-10-01,76116,109800.0
2011-10-01,76021,164800.0
2011-10-01,75019,261500.0
2011-10-01,76040,137200.0
2011-10-01,43221,214300.0
2011-10-01,77840,145500.0
2011-10-01,78748,181500.0
2011-10-01,78626,148500.0
2011-10-01,37129,138600.0
2011-10-01,43214,190500.0
2011-10-01,80910,118200.0
2011-10-01,70663,98700.0
2011-10-01,78728,171300.0
2011-10-01,75287,222900.0
2011-10-01,58078,170900.0
2011-10-01,76108,102500.0
2011-11-01,99301,157700.0
2011-11-01,76051,218400.0
2011-11-01,78210,69200.0
2011-11-01,76039,143500.0
2011-11-01,75028,225400.0
2011-11-01,15217,207400.0
2011-11-01,75035,238300.0
2011-11-01,2453,367300.0
2011-11-01,78602,126700.0
2011-11-01,76116,109600.0
2011-11-01,76021,165000.0
2011-11-01,75019,262700.0
2011-11-01,76040,139500.0
2011-11-01,43221,214900.0
2011-11-01,77840,145300.0
2011-11-01,78748,181300.0
2011-11-01,78626,148400.0
2011-11-01,37129,138900.0
2011-11-01,43214,190800.0
2011-11-01,80910,118100.0
2011-11-01,70663,96900.0
2011-11-01,78728,170400.0
2011-11-01,75287,224800.0
2011-11-01,58078,169900.0
2011-11-01,76108,102000.0
2011-12-01,99301,159000.0
2011-12-01,76051,218400.0
2011-12-01,78210,68500.0
2011-12-01,76039,142800.0
2011-12-01,75028,226000.0
2011-12-01,15217,208100.0
2011-12-01,75035,237800.0
2011-12-01,2453,369100.0
2011-12-01,78602,126500.0
2011-12-01,76116,108800.0
2011-12-01,76021,164800.0
2011-12-01,75019,263600.0
2011-12-01,76040,141100.0
2011-12-01,43221,215700.0
2011-12-01,77840,144500.0
2011-12-01,78748,180900.0
2011-12-01,78626,148700.0
2011-12-01,37129,138900.0
2011-12-01,43214,191800.0
2011-12-01,80910,117900.0
2011-12-01,70663,97200.0
2011-12-01,78728,169600.0
2011-12-01,75287,226300.0
2011-12-01,58078,169200.0
2011-12-01,76108,101200.0
2012-01-01,99301,160300.0
2012-01-01,76051,219600.0
2012-01-01,78210,67600.0
2012-01-01,76039,142300.0
2012-01-01,75028,226500.0
2012-01-01,15217,209400.0
2012-01-01,75035,238000.0
2012-01-01,2453,370200.0
2012-01-01,78602,126400.0
2012-01-01,76116,107800.0
2012-01-01,76021,164600.0
2012-01-01,75019,264900.0
2012-01-01,76040,141600.0
2012-01-01,43221,216400.0
2012-01-01,77840,143700.0
2012-01-01,78748,180900.0
2012-01-01,78626,148600.0
2012-01-01,37129,138700.0
2012-01-01,43214,192100.0
2012-01-01,80910,117800.0
2012-01-01,70663,97900.0
2012-01-01,78728,169400.0
2012-01-01,75287,227800.0
2012-01-01,58078,168700.0
2012-01-01,76108,100500.0
2012-02-01,99301,161200.0
2012-02-01,76051,220200.0
2012-02-01,78210,66700.0
2012-02-01,76039,142100.0
2012-02-01,75028,227600.0
2012-02-01,15217,210600.0
2012-02-01,75035,238500.0
2012-02-01,2453,369900.0
2012-02-01,78602,126400.0
2012-02-01,76116,107200.0
2012-02-01,76021,164600.0
2012-02-01,75019,265900.0
2012-02-01,76040,141800.0
2012-02-01,43221,217300.0
2012-02-01,77840,143400.0
2012-02-01,78748,181500.0
2012-02-01,78626,148200.0
2012-02-01,37129,138800.0
2012-02-01,43214,192700.0
2012-02-01,80910,117700.0
2012-02-01,70663,98200.0
2012-02-01,78728,169600.0
2012-02-01,75287,229500.0
2012-02-01,58078,168200.0
2012-02-01,76108,100100.0
2012-03-01,99301,161400.0
2012-03-01,76051,220400.0
2012-03-01,78210,66400.0
2012-03-01,76039,142200.0
2012-03-01,75028,228800.0
2012-03-01,15217,210900.0
2012-03-01,75035,239100.0
2012-03-01,2453,370200.0
2012-03-01,78602,126700.0
2012-03-01,76116,107600.0
2012-03-01,76021,165100.0
2012-03-01,75019,266300.0
2012-03-01,76040,142300.0
2012-03-01,43221,218000.0
2012-03-01,77840,143100.0
2012-03-01,78748,181700.0
2012-03-01,78626,147700.0
2012-03-01,37129,139200.0
2012-03-01,43214,193500.0
2012-03-01,80910,118000.0
2012-03-01,70663,99500.0
2012-03-01,78728,169200.0
2012-03-01,75287,230800.0
2012-03-01,58078,167900.0
2012-03-01,76108,100200.0
2012-04-01,99301,161200.0
2012-04-01,76051,221400.0
2012-04-01,78210,66600.0
2012-04-01,76039,143100.0
2012-04-01,75028,229700.0
2012-04-01,15217,211000.0
2012-04-01,75035,239800.0
2012-04-01,2453,372100.0
2012-04-01,78602,126600.0
2012-04-01,76116,108800.0
2012-04-01,76021,166600.0
2012-04-01,75019,267000.0
2012-04-01,76040,143100.0
2012-04-01,43221,218200.0
2012-04-01,77840,142600.0
2012-04-01,78748,181600.0
2012-04-01,78626,148300.0
2012-04-01,37129,140000.0
2012-04-01,43214,193900.0
2012-04-01,80910,118600.0
2012-04-01,70663,100800.0
2012-04-01,78728,168700.0
2012-04-01,75287,232000.0
2012-04-01,58078,168300.0
2012-04-01,76108,100000.0
2012-05-01,99301,161200.0
2012-05-01,76051,222800.0
2012-05-01,78210,66700.0
2012-05-01,76039,144400.0
2012-05-01,75028,230600.0
2012-05-01,15217,211600.0
2012-05-01,75035,240300.0
2012-05-01,2453,375500.0
2012-05-01,78602,126600.0
2012-05-01,76116,110300.0
2012-05-01,76021,168400.0
2012-05-01,75019,268800.0
2012-05-01,76040,143500.0
2012-05-01,43221,218000.0
2012-05-01,77840,141600.0
2012-05-01,78748,181300.0
2012-05-01,78626,150000.0
2012-05-01,37129,141100.0
2012-05-01,43214,193700.0
2012-05-01,80910,119200.0
2012-05-01,70663,100600.0
2012-05-01,78728,168800.0
2012-05-01,75287,231700.0
2012-05-01,58078,168500.0
2012-05-01,76108,99600.0
2012-06-01,99301,161400.0
2012-06-01,76051,223900.0
2012-06-01,78210,66700.0
2012-06-01,76039,144700.0
2012-06-01,75028,231800.0
2012-06-01,15217,212700.0
2012-06-01,75035,240400.0
2012-06-01,2453,379100.0
2012-06-01,78602,126300.0
2012-06-01,76116,111900.0
2012-06-01,76021,169400.0
2012-06-01,75019,270800.0
2012-06-01,76040,143100.0
2012-06-01,43221,217600.0
2012-06-01,77840,141000.0
2012-06-01,78748,180900.0
2012-06-01,78626,151500.0
2012-06-01,37129,142200.0
2012-06-01,43214,193700.0
2012-06-01,80910,120300.0
2012-06-01,70663,100800.0
2012-06-01,78728,169300.0
2012-06-01,75287,231100.0
2012-06-01,58078,168200.0
2012-06-01,76108,98900.0
2012-07-01,99301,161300.0
2012-07-01,76051,223900.0
2012-07-01,78210,66800.0
2012-07-01,76039,144400.0
2012-07-01,75028,232400.0
2012-07-01,15217,214200.0
2012-07-01,75035,240600.0
2012-07-01,2453,383600.0
2012-07-01,78602,126000.0
2012-07-01,76116,113100.0
2012-07-01,76021,169300.0
2012-07-01,75019,272300.0
2012-07-01,76040,142000.0
2012-07-01,43221,216800.0
2012-07-01,77840,141100.0
2012-07-01,78748,181200.0
2012-07-01,78626,152000.0
2012-07-01,37129,142900.0
2012-07-01,43214,193600.0
2012-07-01,80910,121400.0
2012-07-01,70663,101300.0
2012-07-01,78728,169900.0
2012-07-01,75287,232000.0
2012-07-01,58078,167800.0
2012-07-01,76108,98100.0
2012-08-01,99301,161100.0
2012-08-01,76051,223500.0
2012-08-01,78210,67000.0
2012-08-01,76039,144900.0
2012-08-01,75028,232800.0
2012-08-01,15217,216200.0
2012-08-01,75035,241000.0
2012-08-01,2453,386200.0
2012-08-01,78602,125900.0
2012-08-01,76116,113900.0
2012-08-01,76021,168900.0
2012-08-01,75019,272900.0
2012-08-01,76040,141000.0
2012-08-01,43221,215700.0
2012-08-01,77840,142000.0
2012-08-01,78748,182000.0
2012-08-01,78626,151400.0
2012-08-01,37129,143400.0
2012-08-01,43214,193500.0
2012-08-01,80910,121600.0
2012-08-01,70663,102200.0
2012-08-01,78728,170900.0
2012-08-01,75287,233800.0
2012-08-01,58078,166800.0
2012-08-01,76108,97600.0
2012-09-01,99301,160700.0
2012-09-01,76051,223900.0
2012-09-01,78210,67400.0
2012-09-01,76039,145800.0
2012-09-01,75028,233800.0
2012-09-01,15217,217600.0
2012-09-01,75035,241300.0
2012-09-01,2453,387400.0
2012-09-01,78602,126100.0
2012-09-01,76116,114200.0
2012-09-01,76021,168600.0
2012-09-01,75019,272900.0
2012-09-01,76040,140600.0
2012-09-01,43221,214700.0
2012-09-01,77840,142900.0
2012-09-01,78748,182600.0
2012-09-01,78626,150400.0
2012-09-01,37129,144100.0
2012-09-01,43214,193500.0
2012-09-01,80910,121200.0
2012-09-01,70663,103600.0
2012-09-01,78728,172100.0
2012-09-01,75287,234900.0
2012-09-01,58078,166100.0
2012-09-01,76108,97400.0
2012-10-01,99301,160800.0
2012-10-01,76051,225300.0
2012-10-01,78210,67600.0
2012-10-01,76039,146400.0
2012-10-01,75028,234600.0
2012-10-01,15217,218300.0
2012-10-01,75035,241900.0
2012-10-01,2453,389700.0
2012-10-01,78602,126000.0
2012-10-01,76116,114600.0
2012-10-01,76021,168900.0
2012-10-01,75019,273500.0
2012-10-01,76040,140500.0
2012-10-01,43221,215000.0
2012-10-01,77840,143100.0
2012-10-01,78748,182900.0
2012-10-01,78626,150000.0
2012-10-01,37129,144600.0
2012-10-01,43214,194700.0
2012-10-01,80910,120700.0
2012-10-01,70663,104800.0
2012-10-01,78728,173000.0
2012-10-01,75287,235200.0
2012-10-01,58078,166900.0
2012-10-01,76108,97400.0
2012-11-01,99301,161100.0
2012-11-01,76051,226800.0
2012-11-01,78210,67900.0
2012-11-01,76039,146700.0
2012-11-01,75028,234500.0
2012-11-01,15217,219200.0
2012-11-01,75035,243400.0
2012-11-01,2453,393200.0
2012-11-01,78602,125800.0
2012-11-01,76116,115300.0
2012-11-01,76021,169800.0
2012-11-01,75019,275000.0
2012-11-01,76040,140800.0
2012-11-01,43221,216100.0
2012-11-01,77840,143000.0
2012-11-01,78748,183500.0
2012-11-01,78626,149900.0
2012-11-01,37129,145000.0
2012-11-01,43214,196100.0
2012-11-01,80910,120600.0
2012-11-01,70663,105200.0
2012-11-01,78728,174100.0
2012-11-01,75287,235300.0
2012-11-01,58078,168700.0
2012-11-01,76108,97700.0
2012-12-01,99301,160800.0
2012-12-01,76051,228100.0
2012-12-01,78210,68400.0
2012-12-01,76039,146600.0
2012-12-01,75028,234100.0
2012-12-01,15217,219500.0
2012-12-01,75035,245000.0
2012-12-01,2453,394700.0
2012-12-01,78602,125700.0
2012-12-01,76116,116200.0
2012-12-01,76021,170800.0
2012-12-01,75019,276000.0
2012-12-01,76040,141000.0
2012-12-01,43221,217200.0
2012-12-01,77840,143500.0
2012-12-01,78748,184400.0
2012-12-01,78626,149800.0
2012-12-01,37129,145100.0
2012-12-01,43214,196900.0
2012-12-01,80910,121400.0
2012-12-01,70663,105600.0
2012-12-01,78728,175400.0
2012-12-01,75287,234500.0
2012-12-01,58078,169900.0
2012-12-01,76108,98000.0
2013-01-01,99301,159900.0
2013-01-01,76051,228900.0
2013-01-01,78210,68800.0
2013-01-01,76039,146600.0
2013-01-01,75028,234000.0
2013-01-01,15217,218900.0
2013-01-01,75035,246200.0
2013-01-01,2453,395500.0
2013-01-01,78602,125900.0
2013-01-01,76116,117200.0
2013-01-01,76021,171700.0
2013-01-01,75019,276800.0
2013-01-01,76040,140900.0
2013-01-01,43221,218700.0
2013-01-01,77840,144700.0
2013-01-01,78748,185400.0
2013-01-01,78626,150000.0
2013-01-01,37129,145000.0
2013-01-01,43214,197800.0
2013-01-01,80910,122500.0
2013-01-01,70663,105600.0
2013-01-01,78728,176700.0
2013-01-01,75287,233800.0
2013-01-01,58078,170000.0
2013-01-01,76108,98000.0
2013-02-01,99301,159900.0
2013-02-01,76051,230100.0
2013-02-01,78210,69300.0
2013-02-01,76039,147200.0
2013-02-01,75028,234200.0
2013-02-01,15217,218400.0
2013-02-01,75035,247000.0
2013-02-01,2453,396900.0
2013-02-01,78602,126100.0
2013-02-01,76116,118300.0
2013-02-01,76021,172600.0
2013-02-01,75019,278200.0
2013-02-01,76040,141100.0
2013-02-01,43221,221500.0
2013-02-01,77840,146000.0
2013-02-01,78748,186200.0
2013-02-01,78626,150400.0
2013-02-01,37129,144700.0
2013-02-01,43214,199400.0
2013-02-01,80910,123200.0
2013-02-01,70663,105800.0
2013-02-01,78728,177700.0
2013-02-01,75287,233500.0
2013-02-01,58078,169700.0
2013-02-01,76108,97800.0
2013-03-01,99301,160500.0
2013-03-01,76051,231600.0
2013-03-01,78210,69600.0
2013-03-01,76039,148100.0
2013-03-01,75028,234500.0
2013-03-01,15217,218800.0
2013-03-01,75035,248200.0
2013-03-01,2453,398900.0
2013-03-01,78602,126000.0
2013-03-01,76116,119000.0
2013-03-01,76021,173400.0
2013-03-01,75019,280900.0
2013-03-01,76040,141600.0
2013-03-01,43221,224600.0
2013-03-01,77840,146600.0
2013-03-01,78748,186700.0
2013-03-01,78626,150600.0
2013-03-01,37129,145000.0
2013-03-01,43214,201100.0
2013-03-01,80910,123600.0
2013-03-01,70663,106300.0
2013-03-01,78728,178300.0
2013-03-01,75287,232700.0
2013-03-01,58078,170100.0
2013-03-01,76108,97900.0
2013-04-01,99301,160700.0
2013-04-01,76051,233400.0
2013-04-01,78210,69200.0
2013-04-01,76039,149200.0
2013-04-01,75028,235000.0
2013-04-01,15217,219300.0
2013-04-01,75035,249700.0
2013-04-01,2453,401600.0
2013-04-01,78602,126100.0
2013-04-01,76116,119100.0
2013-04-01,76021,174000.0
2013-04-01,75019,283300.0
2013-04-01,76040,142200.0
2013-04-01,43221,226800.0
2013-04-01,77840,146700.0
2013-04-01,78748,187600.0
2013-04-01,78626,150600.0
2013-04-01,37129,145600.0
2013-04-01,43214,201800.0
2013-04-01,80910,124300.0
2013-04-01,70663,107600.0
2013-04-01,78728,178700.0
2013-04-01,75287,231800.0
2013-04-01,58078,170500.0
2013-04-01,76108,98400.0
2013-05-01,99301,160600.0
2013-05-01,76051,235100.0
2013-05-01,78210,68700.0
2013-05-01,76039,150300.0
2013-05-01,75028,236300.0
2013-05-01,15217,219700.0
2013-05-01,75035,251500.0
2013-05-01,2453,404500.0
2013-05-01,78602,126400.0
2013-05-01,76116,119000.0
2013-05-01,76021,174500.0
2013-05-01,75019,284900.0
2013-05-01,76040,142900.0
2013-05-01,43221,228500.0
2013-05-01,77840,146100.0
2013-05-01,78748,189300.0
2013-05-01,78626,150000.0
2013-05-01,37129,146300.0
2013-05-01,43214,202300.0
2013-05-01,80910,125400.0
2013-05-01,70663,109700.0
2013-05-01,78728,179100.0
2013-05-01,75287,232900.0
2013-05-01,58078,171500.0
2013-05-01,76108,98900.0
2013-06-01,99301,161200.0
2013-06-01,76051,236700.0
2013-06-01,78210,68800.0
2013-06-01,76039,151600.0
2013-06-01,75028,238100.0
2013-06-01,15217,220100.0
2013-06-01,75035,253100.0
2013-06-01,2453,407600.0
2013-06-01,78602,126800.0
2013-06-01,76116,119000.0
2013-06-01,76021,174800.0
2013-06-01,75019,286600.0
2013-06-01,76040,144000.0
2013-06-01,43221,230500.0
2013-06-01,77840,144900.0
2013-06-01,78748,191600.0
2013-06-01,78626,149600.0
2013-06-01,37129,147300.0
2013-06-01,43214,203300.0
2013-06-01,80910,126300.0
2013-06-01,70663,110900.0
2013-06-01,78728,179800.0
2013-06-01,75287,234800.0
2013-06-01,58078,173200.0
2013-06-01,76108,99200.0
2013-07-01,99301,161300.0
2013-07-01,76051,238200.0
2013-07-01,78210,69200.0
2013-07-01,76039,152700.0
2013-07-01,75028,239700.0
2013-07-01,15217,221100.0
2013-07-01,75035,254500.0
2013-07-01,2453,411600.0
2013-07-01,78602,127300.0
2013-07-01,76116,119300.0
2013-07-01,76021,175600.0
2013-07-01,75019,289200.0
2013-07-01,76040,144700.0
2013-07-01,43221,232900.0
2013-07-01,77840,143900.0
2013-07-01,78748,193900.0
2013-07-01,78626,150300.0
2013-07-01,37129,148200.0
2013-07-01,43214,204600.0
2013-07-01,80910,127100.0
2013-07-01,70663,110400.0
2013-07-01,78728,180600.0
2013-07-01,75287,236000.0
2013-07-01,58078,174600.0
2013-07-01,76108,99800.0
2013-08-01,99301,161500.0
2013-08-01,76051,239700.0
2013-08-01,78210,69400.0
2013-08-01,76039,153400.0
2013-08-01,75028,241700.0
2013-08-01,15217,221300.0
2013-08-01,75035,256100.0
2013-08-01,2453,416100.0
2013-08-01,78602,127900.0
2013-08-01,76116,119900.0
2013-08-01,76021,176400.0
2013-08-01,75019,292000.0
2013-08-01,76040,144400.0
2013-08-01,43221,235000.0
2013-08-01,77840,144000.0
2013-08-01,78748,196200.0
2013-08-01,78626,152200.0
2013-08-01,37129,148600.0
2013-08-01,43214,205500.0
2013-08-01,80910,127900.0
2013-08-01,70663,110300.0
2013-08-01,78728,181700.0
2013-08-01,75287,237000.0
2013-08-01,58078,175700.0
2013-08-01,76108,100800.0
2013-09-01,99301,161600.0
2013-09-01,76051,240500.0
2013-09-01,78210,69600.0
2013-09-01,76039,153900.0
2013-09-01,75028,243900.0
2013-09-01,15217,220600.0
2013-09-01,75035,258600.0
2013-09-01,2453,420200.0
2013-09-01,78602,128500.0
2013-09-01,76116,120600.0
2013-09-01,76021,177100.0
2013-09-01,75019,293700.0
2013-09-01,76040,143900.0
2013-09-01,43221,236900.0
2013-09-01,77840,144000.0
2013-09-01,78748,198500.0
2013-09-01,78626,154400.0
2013-09-01,37129,148900.0
2013-09-01,43214,206700.0
2013-09-01,80910,128400.0
2013-09-01,70663,111300.0
2013-09-01,78728,182600.0
2013-09-01,75287,238000.0
2013-09-01,58078,177300.0
2013-09-01,76108,101800.0
2013-10-01,99301,161900.0
2013-10-01,76051,240800.0
2013-10-01,78210,70100.0
2013-10-01,76039,154400.0
2013-10-01,75028,245400.0
2013-10-01,15217,220100.0
2013-10-01,75035,261200.0
2013-10-01,2453,423600.0
2013-10-01,78602,129500.0
2013-10-01,76116,121200.0
2013-10-01,76021,177300.0
2013-10-01,75019,294600.0
2013-10-01,76040,144000.0
2013-10-01,43221,238300.0
2013-10-01,77840,144000.0
2013-10-01,78748,200400.0
2013-10-01,78626,156600.0
2013-10-01,37129,149700.0
2013-10-01,43214,208300.0
2013-10-01,80910,128800.0
2013-10-01,70663,113000.0
2013-10-01,78728,183500.0
2013-10-01,75287,238800.0
2013-10-01,58078,178800.0
2013-10-01,76108,102200.0
2013-11-01,99301,162600.0
2013-11-01,76051,242100.0
2013-11-01,78210,70400.0
2013-11-01,76039,155000.0
2013-11-01,75028,246900.0
2013-11-01,15217,220400.0
2013-11-01,75035,262700.0
2013-11-01,2453,424400.0
2013-11-01,78602,130900.0
2013-11-01,76116,121800.0
2013-11-01,76021,177700.0
2013-11-01,75019,295600.0
2013-11-01,76040,144200.0
2013-11-01,43221,239200.0
2013-11-01,77840,144500.0
2013-11-01,78748,201400.0
2013-11-01,78626,159000.0
2013-11-01,37129,150700.0
2013-11-01,43214,209500.0
2013-11-01,80910,129100.0
2013-11-01,70663,114300.0
2013-11-01,78728,184600.0
2013-11-01,75287,239700.0
2013-11-01,58078,179700.0
2013-11-01,76108,102700.0
2013-12-01,99301,163500.0
2013-12-01,76051,243700.0
2013-12-01,78210,70500.0
2013-12-01,76039,155500.0
2013-12-01,75028,248500.0
2013-12-01,15217,220800.0
2013-12-01,75035,263400.0
2013-12-01,2453,422400.0
2013-12-01,78602,132200.0
2013-12-01,76116,122200.0
2013-12-01,76021,178300.0
2013-12-01,75019,296400.0
2013-12-01,76040,144400.0
2013-12-01,43221,239600.0
2013-12-01,77840,144900.0
2013-12-01,78748,202200.0
2013-12-01,78626,161100.0
2013-12-01,37129,151700.0
2013-12-01,43214,210300.0
2013-12-01,80910,128800.0
2013-12-01,70663,114100.0
2013-12-01,78728,185400.0
2013-12-01,75287,241500.0
2013-12-01,58078,180300.0
2013-12-01,76108,103800.0
2014-01-01,99301,163700.0
2014-01-01,76051,244700.0
2014-01-01,78210,70400.0
2014-01-01,76039,155700.0
2014-01-01,75028,249800.0
2014-01-01,15217,221300.0
2014-01-01,75035,264100.0
2014-01-01,2453,421500.0
2014-01-01,78602,133300.0
2014-01-01,76116,122500.0
2014-01-01,76021,178400.0
2014-01-01,75019,296400.0
2014-01-01,76040,144500.0
2014-01-01,43221,240000.0
2014-01-01,77840,145100.0
2014-01-01,78748,203300.0
2014-01-01,78626,162400.0
2014-01-01,37129,153000.0
2014-01-01,43214,211300.0
2014-01-01,80910,128700.0
2014-01-01,70663,113900.0
2014-01-01,78728,185300.0
2014-01-01,75287,242900.0
2014-01-01,58078,181300.0
2014-01-01,76108,105100.0
2014-02-01,99301,163600.0
2014-02-01,76051,245300.0
2014-02-01,78210,70700.0
2014-02-01,76039,155600.0
2014-02-01,75028,251100.0
2014-02-01,15217,221300.0
2014-02-01,75035,265300.0
2014-02-01,2453,423300.0
2014-02-01,78602,134300.0
2014-02-01,76116,122500.0
2014-02-01,76021,178200.0
2014-02-01,75019,296500.0
2014-02-01,76040,144700.0
2014-02-01,43221,240100.0
2014-02-01,77840,145600.0
2014-02-01,78748,204500.0
2014-02-01,78626,163200.0
2014-02-01,37129,154500.0
2014-02-01,43214,212400.0
2014-02-01,80910,129300.0
2014-02-01,70663,113900.0
2014-02-01,78728,184900.0
2014-02-01,75287,242800.0
2014-02-01,58078,182500.0
2014-02-01,76108,105900.0
2014-03-01,99301,163600.0
2014-03-01,76051,246400.0
2014-03-01,78210,70300.0
2014-03-01,76039,155500.0
2014-03-01,75028,252700.0
2014-03-01,15217,220900.0
2014-03-01,75035,266600.0
2014-03-01,2453,426500.0
2014-03-01,78602,135100.0
2014-03-01,76116,123100.0
2014-03-01,76021,178600.0
2014-03-01,75019,296900.0
2014-03-01,76040,145400.0
2014-03-01,43221,240400.0
2014-03-01,77840,146700.0
2014-03-01,78748,205700.0
2014-03-01,78626,164000.0
2014-03-01,37129,155700.0
2014-03-01,43214,213000.0
2014-03-01,80910,129700.0
2014-03-01,70663,113600.0
2014-03-01,78728,185600.0
2014-03-01,75287,242500.0
2014-03-01,58078,183800.0
2014-03-01,76108,106700.0
2014-04-01,99301,163400.0
2014-04-01,76051,247800.0
2014-04-01,78210,69400.0
2014-04-01,76039,155200.0
2014-04-01,75028,254500.0
2014-04-01,15217,220800.0
2014-04-01,75035,267400.0
2014-04-01,2453,430800.0
2014-04-01,78602,135600.0
2014-04-01,76116,124700.0
2014-04-01,76021,179000.0
2014-04-01,75019,297700.0
2014-04-01,76040,146100.0
2014-04-01,43221,241200.0
2014-04-01,77840,147600.0
2014-04-01,78748,206800.0
2014-04-01,78626,165300.0
2014-04-01,37129,156400.0
2014-04-01,43214,214300.0
2014-04-01,80910,129600.0
2014-04-01,70663,113100.0
2014-04-01,78728,187400.0
2014-04-01,75287,243300.0
2014-04-01,58078,184900.0
2014-04-01,76108,108100.0
2014-05-01,99301,163100.0
2014-05-01,76051,249300.0
2014-05-01,78210,68900.0
2014-05-01,76039,154600.0
2014-05-01,75028,255800.0
2014-05-01,15217,221300.0
2014-05-01,75035,268100.0
2014-05-01,2453,434800.0
2014-05-01,78602,136600.0
2014-05-01,76116,126400.0
2014-05-01,76021,179300.0
2014-05-01,75019,299500.0
2014-05-01,76040,146900.0
2014-05-01,43221,242500.0
2014-05-01,77840,149200.0
2014-05-01,78748,207900.0
2014-05-01,78626,166800.0
2014-05-01,37129,157200.0
2014-05-01,43214,216600.0
2014-05-01,80910,129900.0
2014-05-01,70663,112500.0
2014-05-01,78728,189600.0
2014-05-01,75287,245100.0
2014-05-01,58078,185400.0
2014-05-01,76108,110200.0
2014-06-01,99301,163200.0
2014-06-01,76051,251000.0
2014-06-01,78210,69300.0
2014-06-01,76039,154800.0
2014-06-01,75028,256000.0
2014-06-01,15217,222000.0
2014-06-01,75035,269100.0
2014-06-01,2453,436700.0
2014-06-01,78602,137800.0
2014-06-01,76116,127800.0
2014-06-01,76021,180000.0
